case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource
346,Analyze Request for Quotation,2011-05-12 05:11:08.767201,2011-05-12 05:23:07.742747,ROLE6_11
346,Send Request for Quotation to Supplier,2011-05-12 05:23:07.742747,2011-05-12 05:48:52.138530,ROLE6_0
343,Deliver Goods Services,2011-05-12 01:46:39.459255,2011-05-12 06:08:44.839982,ROLE5_4
343,Release Purchase Order,2011-05-12 06:08:44.839982,2011-05-12 06:08:45.839982,ROLE1_15
343,Approve Purchase Order for payment,2011-05-12 06:08:45.839982,2011-05-12 06:08:46.839982,ROLE3_2
343,Send Invoice,2011-05-12 06:08:46.839982,2011-05-12 06:08:47.839982,ROLE5_4
343,Release Supplier's Invoice,2011-05-12 06:08:47.839982,2011-05-12 06:15:28.164279,ROLE0_2
343,Authorize Supplier's Invoice payment,2011-05-12 06:15:28.164279,2011-05-12 06:15:29.164279,ROLE0_3
343,Pay Invoice,2011-05-12 06:15:29.164279,2011-05-12 06:30:05.339810,ROLE0_0
345,Create Quotation comparison Map,2011-05-12 02:41:18.839211,2011-05-12 06:39:32.335239,ROLE0_7
345,Analyze Quotation Comparison Map,2011-05-12 06:39:32.335239,2011-05-12 06:53:01.128639,ROLE1_10
345,Choose best option,2011-05-12 06:53:01.128639,2011-05-12 06:53:02.128639,ROLE1_3
346,Create Quotation comparison Map,2011-05-12 05:48:52.138530,2011-05-12 08:58:53.608006,ROLE2_1
348,Create Purchase Requisition,2011-05-12 08:12:51.402019,2011-05-12 09:02:36.817809,ROLE1_8
348,Analyze Purchase Requisition,2011-05-12 09:02:36.817809,2011-05-12 09:03:35.077667,ROLE2_2
341,Deliver Goods Services,2011-05-11 17:49:07.114812,2011-05-12 09:04:00.554218,ROLE5_1
341,Release Purchase Order,2011-05-12 09:04:00.554218,2011-05-12 09:04:01.554218,ROLE1_11
341,Approve Purchase Order for payment,2011-05-12 09:04:01.554218,2011-05-12 09:04:02.554218,ROLE3_0
341,Send Invoice,2011-05-12 09:04:02.554218,2011-05-12 09:04:03.554218,ROLE5_3
341,Release Supplier's Invoice,2011-05-12 09:04:03.554218,2011-05-12 09:06:36.352770,ROLE4_0
341,Authorize Supplier's Invoice payment,2011-05-12 09:06:36.352770,2011-05-12 09:06:37.352770,ROLE4_0
348,Create Request for Quotation,2011-05-12 09:03:35.077667,2011-05-12 09:09:48.559741,ROLE6_11
341,Pay Invoice,2011-05-12 09:06:37.352770,2011-05-12 09:19:02.170412,ROLE4_1
346,Analyze Quotation Comparison Map,2011-05-12 08:58:53.608006,2011-05-12 09:23:31.075008,ROLE1_1
346,Choose best option,2011-05-12 09:23:31.075008,2011-05-12 09:23:32.075008,ROLE1_0
348,Analyze Request for Quotation,2011-05-12 09:09:48.559741,2011-05-12 09:36:46.131369,ROLE7_2
348,Amend Request for Quotation,2011-05-12 09:36:46.131369,2011-05-12 09:43:07.372638,ROLE1_10
347,Create Quotation comparison Map,2011-05-12 05:14:36.817478,2011-05-12 09:53:35.955770,ROLE2_0
348,Analyze Request for Quotation,2011-05-12 09:43:07.372638,2011-05-12 10:10:14.977025,ROLE0_1
347,Analyze Quotation Comparison Map,2011-05-12 09:53:35.955770,2011-05-12 10:20:52.346753,ROLE1_15
347,Choose best option,2011-05-12 10:20:52.346753,2011-05-12 10:20:53.346753,ROLE1_4
348,Send Request for Quotation to Supplier,2011-05-12 10:10:14.977025,2011-05-12 10:36:30.875268,ROLE0_4
348,Create Quotation comparison Map,2011-05-12 10:36:30.875268,2011-05-12 12:08:00.678371,ROLE6_7
348,Analyze Quotation Comparison Map,2011-05-12 12:08:00.678371,2011-05-12 12:32:09.895584,ROLE1_4
348,Choose best option,2011-05-12 12:32:09.895584,2011-05-12 12:32:10.895584,ROLE1_4
346,Settle Conditions With Supplier,2011-05-12 09:23:32.075008,2011-05-12 14:28:12.798274,ROLE6_14
346,Create Purchase Order,2011-05-12 14:28:12.798274,2011-05-12 14:37:55.917400,ROLE1_5
346,Confirm Purchase Order,2011-05-12 14:37:55.917400,2011-05-12 14:55:12.523164,ROLE5_4
344,Settle Conditions With Supplier,2011-05-12 01:43:45.558741,2011-05-12 15:20:32.551415,ROLE3_1
344,Create Purchase Order,2011-05-12 15:20:32.551415,2011-05-12 15:33:04.027759,ROLE3_0
344,Confirm Purchase Order,2011-05-12 15:33:04.027759,2011-05-12 15:42:03.002544,ROLE5_3
349,Create Purchase Requisition,2011-05-12 16:18:28.320629,2011-05-12 17:08:32.699856,ROLE1_14
349,Analyze Purchase Requisition,2011-05-12 17:08:32.699856,2011-05-12 17:17:43.014736,ROLE2_1
349,Create Request for Quotation,2011-05-12 17:17:43.014736,2011-05-12 17:21:12.149760,ROLE6_16
349,Analyze Request for Quotation,2011-05-12 17:21:12.149760,2011-05-12 17:52:45.277232,ROLE6_1
346,Deliver Goods Services,2011-05-12 14:55:12.523164,2011-05-12 17:55:55.283115,ROLE5_4
346,Release Purchase Order,2011-05-12 17:55:55.283115,2011-05-12 17:55:56.283115,ROLE1_6
346,Approve Purchase Order for payment,2011-05-12 17:55:56.283115,2011-05-12 17:55:57.283115,ROLE3_1
346,Send Invoice,2011-05-12 17:55:57.283115,2011-05-12 17:55:58.283115,ROLE5_4
346,Release Supplier's Invoice,2011-05-12 17:55:58.283115,2011-05-12 18:01:21.009880,ROLE6_15
346,Authorize Supplier's Invoice payment,2011-05-12 18:01:21.009880,2011-05-12 18:01:22.009880,ROLE1_13
346,Pay Invoice,2011-05-12 18:01:22.009880,2011-05-12 18:07:09.454865,ROLE6_9
347,Settle Conditions With Supplier,2011-05-12 10:20:53.346753,2011-05-12 18:09:56.332456,ROLE6_12
349,Send Request for Quotation to Supplier,2011-05-12 17:52:45.277232,2011-05-12 18:13:27.637321,ROLE6_13
347,Create Purchase Order,2011-05-12 18:09:56.332456,2011-05-12 18:16:43.677002,ROLE3_1
347,Confirm Purchase Order,2011-05-12 18:16:43.677002,2011-05-12 18:29:00.455403,ROLE5_4
345,Settle Conditions With Supplier,2011-05-12 06:53:02.128639,2011-05-12 20:19:10.578494,ROLE3_2
345,Create Purchase Order,2011-05-12 20:19:10.578494,2011-05-12 20:32:05.632394,ROLE3_2
345,Confirm Purchase Order,2011-05-12 20:32:05.632394,2011-05-12 20:51:29.937180,ROLE5_1
348,Settle Conditions With Supplier,2011-05-12 12:32:10.895584,2011-05-12 21:49:26.202712,ROLE6_2
348,Create Purchase Order,2011-05-12 21:49:26.202712,2011-05-12 21:57:08.278541,ROLE3_2
348,Confirm Purchase Order,2011-05-12 21:57:08.278541,2011-05-12 22:15:48.929376,ROLE5_1
349,Create Quotation comparison Map,2011-05-12 18:13:27.637321,2011-05-13 00:16:44.990587,ROLE7_1
349,Analyze Quotation Comparison Map,2011-05-13 00:16:44.990587,2011-05-13 00:48:59.499273,ROLE1_13
349,Choose best option,2011-05-13 00:48:59.499273,2011-05-13 00:49:00.499273,ROLE1_9
348,Deliver Goods Services,2011-05-12 22:15:48.929376,2011-05-13 01:24:24.481337,ROLE5_1
348,Release Purchase Order,2011-05-13 01:24:24.481337,2011-05-13 01:24:25.481337,ROLE1_6
348,Approve Purchase Order for payment,2011-05-13 01:24:25.481337,2011-05-13 01:24:26.481337,ROLE3_2
348,Send Invoice,2011-05-13 01:24:26.481337,2011-05-13 01:24:27.481337,ROLE5_1
348,Release Supplier's Invoice,2011-05-13 01:24:27.481337,2011-05-13 01:30:31.689740,ROLE6_5
348,Authorize Supplier's Invoice payment,2011-05-13 01:30:31.689740,2011-05-13 01:30:32.689740,ROLE0_6
348,Pay Invoice,2011-05-13 01:30:32.689740,2011-05-13 01:42:11.006455,ROLE6_6
350,Create Purchase Requisition,2011-05-13 03:03:03.427113,2011-05-13 03:23:33.146485,ROLE1_1
350,Analyze Purchase Requisition,2011-05-13 03:23:33.146485,2011-05-13 03:27:08.988829,ROLE2_1
350,Create Request for Quotation,2011-05-13 03:27:08.988829,2011-05-13 03:29:11.099976,ROLE6_6
350,Analyze Request for Quotation,2011-05-13 03:29:11.099976,2011-05-13 03:59:01.571138,ROLE1_2
350,Send Request for Quotation to Supplier,2011-05-13 03:59:01.571138,2011-05-13 04:19:55.355783,ROLE1_12
344,Deliver Goods Services,2011-05-12 15:42:03.002544,2011-05-13 05:24:10.516153,ROLE5_2
344,Release Purchase Order,2011-05-13 05:24:10.516153,2011-05-13 05:24:11.516153,ROLE1_7
344,Approve Purchase Order for payment,2011-05-13 05:24:11.516153,2011-05-13 05:24:12.516153,ROLE3_0
344,Send Invoice,2011-05-13 05:24:12.516153,2011-05-13 05:24:13.516153,ROLE5_3
344,Release Supplier's Invoice,2011-05-13 05:24:13.516153,2011-05-13 05:29:53.720444,ROLE4_0
344,Authorize Supplier's Invoice payment,2011-05-13 05:29:53.720444,2011-05-13 05:29:54.720444,ROLE4_0
344,Pay Invoice,2011-05-13 05:29:54.720444,2011-05-13 05:34:12.008145,ROLE4_1
351,Create Purchase Requisition,2011-05-13 09:05:24.926751,2011-05-13 09:24:29.339282,ROLE1_14
351,Analyze Purchase Requisition,2011-05-13 09:24:29.339282,2011-05-13 09:34:01.883143,ROLE2_1
351,Create Request for Quotation,2011-05-13 09:34:01.883143,2011-05-13 09:37:40.244487,ROLE6_6
351,Analyze Request for Quotation,2011-05-13 09:37:40.244487,2011-05-13 09:58:34.071056,ROLE6_10
350,Create Quotation comparison Map,2011-05-13 04:19:55.355783,2011-05-13 10:17:00.830879,ROLE7_3
351,Send Request for Quotation to Supplier,2011-05-13 09:58:34.071056,2011-05-13 10:39:41.245651,ROLE6_8
350,Analyze Quotation Comparison Map,2011-05-13 10:17:00.830879,2011-05-13 10:50:04.327823,ROLE1_7
350,Choose best option,2011-05-13 10:50:04.327823,2011-05-13 10:50:05.327823,ROLE1_15
347,Deliver Goods Services,2011-05-12 18:29:00.455403,2011-05-13 12:10:32.925450,ROLE5_4
347,Release Purchase Order,2011-05-13 12:10:32.925450,2011-05-13 12:10:33.925450,ROLE1_5
347,Approve Purchase Order for payment,2011-05-13 12:10:33.925450,2011-05-13 12:10:34.925450,ROLE3_1
347,Send Invoice,2011-05-13 12:10:34.925450,2011-05-13 12:10:35.925450,ROLE5_3
347,Release Supplier's Invoice,2011-05-13 12:10:35.925450,2011-05-13 12:14:20.426888,ROLE4_0
347,Authorize Supplier's Invoice payment,2011-05-13 12:14:20.426888,2011-05-13 12:14:21.426888,ROLE4_0
347,Pay Invoice,2011-05-13 12:14:21.426888,2011-05-13 12:21:04.033335,ROLE4_0
351,Create Quotation comparison Map,2011-05-13 10:39:41.245651,2011-05-13 12:48:45.734755,ROLE7_4
351,Analyze Quotation Comparison Map,2011-05-13 12:48:45.734755,2011-05-13 12:55:53.493411,ROLE1_1
351,Choose best option,2011-05-13 12:55:53.493411,2011-05-13 12:55:54.493411,ROLE1_15
349,Settle Conditions With Supplier,2011-05-13 00:49:00.499273,2011-05-13 14:00:24.504546,ROLE6_4
349,Create Purchase Order,2011-05-13 14:00:24.504546,2011-05-13 14:07:55.794249,ROLE3_2
349,Confirm Purchase Order,2011-05-13 14:07:55.794249,2011-05-13 14:25:44.353386,ROLE5_4
345,Deliver Goods Services,2011-05-12 20:51:29.937180,2011-05-13 16:57:17.762898,ROLE5_0
345,Release Purchase Order,2011-05-13 16:57:17.762898,2011-05-13 16:57:18.762898,ROLE1_16
345,Approve Purchase Order for payment,2011-05-13 16:57:18.762898,2011-05-13 16:57:19.762898,ROLE3_0
345,Send Invoice,2011-05-13 16:57:19.762898,2011-05-13 16:57:20.762898,ROLE5_2
345,Release Supplier's Invoice,2011-05-13 16:57:20.762898,2011-05-13 17:02:06.298183,ROLE4_1
345,Authorize Supplier's Invoice payment,2011-05-13 17:02:06.298183,2011-05-13 17:02:07.298183,ROLE4_1
345,Pay Invoice,2011-05-13 17:02:07.298183,2011-05-13 17:11:26.529775,ROLE4_1
352,Create Purchase Requisition,2011-05-13 19:53:37.661624,2011-05-13 20:01:53.725196,ROLE1_16
352,Create Request for Quotation,2011-05-13 20:01:53.725196,2011-05-13 20:05:49.097546,ROLE6_7
352,Analyze Request for Quotation,2011-05-13 20:05:49.097546,2011-05-13 20:42:26.544375,ROLE0_3
352,Send Request for Quotation to Supplier,2011-05-13 20:42:26.544375,2011-05-13 20:58:32.502493,ROLE0_0
352,Create Quotation comparison Map,2011-05-13 20:58:32.502493,2011-05-13 21:41:03.929310,ROLE0_7
352,Analyze Quotation Comparison Map,2011-05-13 21:41:03.929310,2011-05-13 21:58:22.675078,ROLE1_10
352,Choose best option,2011-05-13 21:58:22.675078,2011-05-13 21:58:23.675078,ROLE1_9
350,Settle Conditions With Supplier,2011-05-13 10:50:05.327823,2011-05-13 22:52:23.464568,ROLE6_3
349,Deliver Goods Services,2011-05-13 14:25:44.353386,2011-05-13 22:52:39.371815,ROLE5_3
349,Release Purchase Order,2011-05-13 22:52:39.371815,2011-05-13 22:52:40.371815,ROLE1_4
349,Approve Purchase Order for payment,2011-05-13 22:52:40.371815,2011-05-13 22:52:41.371815,ROLE3_2
349,Send Invoice,2011-05-13 22:52:41.371815,2011-05-13 22:52:42.371815,ROLE5_0
349,Release Supplier's Invoice,2011-05-13 22:52:42.371815,2011-05-13 22:57:03.741454,ROLE4_1
349,Authorize Supplier's Invoice payment,2011-05-13 22:57:03.741454,2011-05-13 22:57:04.741454,ROLE4_0
350,Create Purchase Order,2011-05-13 22:52:23.464568,2011-05-13 23:04:41.642309,ROLE3_0
349,Pay Invoice,2011-05-13 22:57:04.741454,2011-05-13 23:11:27.794004,ROLE4_0
350,Confirm Purchase Order,2011-05-13 23:04:41.642309,2011-05-13 23:27:07.853759,ROLE5_0
351,Settle Conditions With Supplier,2011-05-13 12:55:54.493411,2011-05-13 23:54:22.405201,ROLE0_5
351,Create Purchase Order,2011-05-13 23:54:22.405201,2011-05-14 00:00:50.289204,ROLE3_0
351,Confirm Purchase Order,2011-05-14 00:00:50.289204,2011-05-14 00:26:56.560132,ROLE5_2
353,Create Purchase Requisition,2011-05-14 00:15:00.821589,2011-05-14 00:33:18.205164,ROLE1_14
353,Analyze Purchase Requisition,2011-05-14 00:33:18.205164,2011-05-14 00:35:19.991901,ROLE2_0
353,Create Request for Quotation,2011-05-14 00:35:19.991901,2011-05-14 00:38:58.846290,ROLE6_5
354,Create Purchase Requisition,2011-05-14 00:21:25.418572,2011-05-14 00:46:06.316047,ROLE1_12
354,Analyze Purchase Requisition,2011-05-14 00:46:06.316047,2011-05-14 00:48:26.275252,ROLE2_1
354,Create Request for Quotation,2011-05-14 00:48:26.275252,2011-05-14 00:56:09.404064,ROLE6_4
353,Analyze Request for Quotation,2011-05-14 00:38:58.846290,2011-05-14 01:08:40.009331,ROLE1_8
353,Amend Request for Quotation,2011-05-14 01:08:40.009331,2011-05-14 01:20:16.988864,ROLE1_13
354,Analyze Request for Quotation,2011-05-14 00:56:09.404064,2011-05-14 01:24:56.268122,ROLE0_1
354,Send Request for Quotation to Supplier,2011-05-14 01:24:56.268122,2011-05-14 01:28:25.498762,ROLE0_4
353,Analyze Request for Quotation,2011-05-14 01:20:16.988864,2011-05-14 01:34:36.586664,ROLE2_2
353,Send Request for Quotation to Supplier,2011-05-14 01:34:36.586664,2011-05-14 01:53:41.205284,ROLE1_11
353,Create Quotation comparison Map,2011-05-14 01:53:41.205284,2011-05-14 03:47:21.654533,ROLE6_11
353,Analyze Quotation Comparison Map,2011-05-14 03:47:21.654533,2011-05-14 04:12:33.357260,ROLE1_0
353,Choose best option,2011-05-14 04:12:33.357260,2011-05-14 04:12:34.357260,ROLE1_1
354,Create Quotation comparison Map,2011-05-14 01:28:25.498762,2011-05-14 06:15:24.800296,ROLE6_14
351,Deliver Goods Services,2011-05-14 00:26:56.560132,2011-05-14 06:40:35.802226,ROLE5_3
351,Release Purchase Order,2011-05-14 06:40:35.802226,2011-05-14 06:40:36.802226,ROLE1_15
351,Approve Purchase Order for payment,2011-05-14 06:40:36.802226,2011-05-14 06:40:37.802226,ROLE3_2
351,Send Invoice,2011-05-14 06:40:37.802226,2011-05-14 06:40:38.802226,ROLE5_2
351,Release Supplier's Invoice,2011-05-14 06:40:38.802226,2011-05-14 06:44:18.826521,ROLE7_0
351,Authorize Supplier's Invoice payment,2011-05-14 06:44:18.826521,2011-05-14 06:44:19.826521,ROLE6_0
354,Analyze Quotation Comparison Map,2011-05-14 06:15:24.800296,2011-05-14 06:44:21.702110,ROLE1_14
354,Choose best option,2011-05-14 06:44:21.702110,2011-05-14 06:44:22.702110,ROLE1_15
351,Pay Invoice,2011-05-14 06:44:19.826521,2011-05-14 06:50:18.857975,ROLE0_2
352,Settle Conditions With Supplier,2011-05-13 21:58:23.675078,2011-05-14 07:44:11.210360,ROLE1_3
352,Create Purchase Order,2011-05-14 07:44:11.210360,2011-05-14 07:52:38.617388,ROLE3_0
352,Confirm Purchase Order,2011-05-14 07:52:38.617388,2011-05-14 08:07:38.525700,ROLE5_3
350,Deliver Goods Services,2011-05-13 23:27:07.853759,2011-05-14 10:41:17.295975,ROLE5_4
350,Release Purchase Order,2011-05-14 10:41:17.295975,2011-05-14 10:41:18.295975,ROLE1_6
350,Approve Purchase Order for payment,2011-05-14 10:41:18.295975,2011-05-14 10:41:19.295975,ROLE3_1
350,Send Invoice,2011-05-14 10:41:19.295975,2011-05-14 10:41:20.295975,ROLE5_1
350,Release Supplier's Invoice,2011-05-14 10:41:20.295975,2011-05-14 10:45:46.675265,ROLE4_0
350,Authorize Supplier's Invoice payment,2011-05-14 10:45:46.675265,2011-05-14 10:45:47.675265,ROLE4_0
350,Pay Invoice,2011-05-14 10:45:47.675265,2011-05-14 11:00:07.454273,ROLE4_1
352,Deliver Goods Services,2011-05-14 08:07:38.525700,2011-05-14 12:31:22.488800,ROLE5_3
352,Release Purchase Order,2011-05-14 12:31:22.488800,2011-05-14 12:31:23.488800,ROLE1_7
352,Approve Purchase Order for payment,2011-05-14 12:31:23.488800,2011-05-14 12:31:24.488800,ROLE3_2
352,Send Invoice,2011-05-14 12:31:24.488800,2011-05-14 12:31:25.488800,ROLE5_1
352,Release Supplier's Invoice,2011-05-14 12:31:25.488800,2011-05-14 12:36:22.297324,ROLE4_1
352,Authorize Supplier's Invoice payment,2011-05-14 12:36:22.297324,2011-05-14 12:36:23.297324,ROLE4_0
352,Pay Invoice,2011-05-14 12:36:23.297324,2011-05-14 12:48:42.135732,ROLE4_1
353,Settle Conditions With Supplier,2011-05-14 04:12:34.357260,2011-05-14 15:33:24.667504,ROLE7_2
353,Create Purchase Order,2011-05-14 15:33:24.667504,2011-05-14 15:40:50.081798,ROLE3_0
353,Confirm Purchase Order,2011-05-14 15:40:50.081798,2011-05-14 15:59:05.672081,ROLE5_0
354,Settle Conditions With Supplier,2011-05-14 06:44:22.702110,2011-05-14 20:50:46.477016,ROLE6_16
354,Create Purchase Order,2011-05-14 20:50:46.477016,2011-05-14 20:59:54.249808,ROLE3_0
354,Confirm Purchase Order,2011-05-14 20:59:54.249808,2011-05-14 21:42:14.076858,ROLE5_2
355,Create Purchase Requisition,2011-05-14 23:28:23.645622,2011-05-15 00:00:44.453705,ROLE1_13
355,Analyze Purchase Requisition,2011-05-15 01:00:00.453705,2011-05-15 01:09:24.829304,ROLE2_2
355,Create Request for Quotation,2011-05-15 01:09:24.829304,2011-05-15 01:17:15.856776,ROLE6_8
355,Analyze Request for Quotation,2011-05-15 01:17:15.856776,2011-05-15 01:31:23.927329,ROLE3_0
355,Amend Request for Quotation,2011-05-15 01:31:23.927329,2011-05-15 01:42:59.369912,ROLE1_16
355,Analyze Request for Quotation,2011-05-15 01:42:59.369912,2011-05-15 01:57:00.096137,ROLE3_0
355,Send Request for Quotation to Supplier,2011-05-15 01:57:00.096137,2011-05-15 02:10:23.466757,ROLE3_0
356,Create Purchase Requisition,2011-05-15 04:03:58.520325,2011-05-15 04:30:41.945053,ROLE1_13
356,Analyze Purchase Requisition,2011-05-15 04:30:41.945053,2011-05-15 04:41:23.518909,ROLE2_0
356,Create Request for Quotation,2011-05-15 04:41:23.518909,2011-05-15 04:47:22.003234,ROLE6_10
356,Analyze Request for Quotation,2011-05-15 04:47:22.003234,2011-05-15 05:01:44.244882,ROLE6_12
356,Amend Request for Quotation,2011-05-15 05:01:44.244882,2011-05-15 05:08:30.867675,ROLE1_10
356,Analyze Request for Quotation,2011-05-15 05:08:30.867675,2011-05-15 05:20:25.889370,ROLE6_13
356,Send Request for Quotation to Supplier,2011-05-15 05:20:25.889370,2011-05-15 05:54:09.089440,ROLE6_2
354,Deliver Goods Services,2011-05-14 21:42:14.076858,2011-05-15 07:03:04.413326,ROLE5_0
354,Release Purchase Order,2011-05-15 07:03:04.413326,2011-05-15 07:03:05.413326,ROLE1_6
354,Approve Purchase Order for payment,2011-05-15 07:03:05.413326,2011-05-15 07:03:06.413326,ROLE3_1
354,Send Invoice,2011-05-15 07:03:06.413326,2011-05-15 07:03:07.413326,ROLE5_2
354,Release Supplier's Invoice,2011-05-15 07:03:07.413326,2011-05-15 07:09:43.436642,ROLE6_1
354,Authorize Supplier's Invoice payment,2011-05-15 07:09:43.436642,2011-05-15 07:09:44.436642,ROLE6_15
354,Pay Invoice,2011-05-15 07:09:44.436642,2011-05-15 07:14:46.234465,ROLE6_9
355,Create Quotation comparison Map,2011-05-15 02:10:23.466757,2011-05-15 08:02:56.161501,ROLE3_0
355,Analyze Quotation Comparison Map,2011-05-15 08:02:56.161501,2011-05-15 08:21:56.423101,ROLE1_8
355,Choose best option,2011-05-15 08:21:56.423101,2011-05-15 08:21:57.423101,ROLE1_11
357,Create Purchase Requisition,2011-05-15 08:26:03.889859,2011-05-15 08:35:50.099152,ROLE1_0
357,Analyze Purchase Requisition,2011-05-15 08:35:50.099152,2011-05-15 08:41:49.301971,ROLE2_2
357,Create Request for Quotation,2011-05-15 08:41:49.301971,2011-05-15 08:50:28.790184,ROLE6_1
357,Analyze Request for Quotation,2011-05-15 08:50:28.790184,2011-05-15 08:55:17.906611,ROLE7_3
357,Amend Request for Quotation,2011-05-15 08:55:17.906611,2011-05-15 09:05:38.368900,ROLE1_8
357,Analyze Request for Quotation,2011-05-15 09:05:38.368900,2011-05-15 09:16:43.300128,ROLE7_4
357,Amend Request for Quotation,2011-05-15 09:16:43.300128,2011-05-15 09:22:42.359944,ROLE1_12
357,Analyze Request for Quotation,2011-05-15 09:22:42.359944,2011-05-15 10:01:57.347349,ROLE6_7
353,Deliver Goods Services,2011-05-14 15:59:05.672081,2011-05-15 10:05:25.473043,ROLE5_1
353,Release Purchase Order,2011-05-15 10:05:25.473043,2011-05-15 10:05:26.473043,ROLE1_5
353,Approve Purchase Order for payment,2011-05-15 10:05:26.473043,2011-05-15 10:05:27.473043,ROLE3_2
353,Send Invoice,2011-05-15 10:05:27.473043,2011-05-15 10:05:28.473043,ROLE5_3
353,Release Supplier's Invoice,2011-05-15 10:05:28.473043,2011-05-15 10:11:53.217719,ROLE4_0
353,Authorize Supplier's Invoice payment,2011-05-15 10:11:53.217719,2011-05-15 10:11:54.217719,ROLE4_1
356,Create Quotation comparison Map,2011-05-15 05:54:09.089440,2011-05-15 10:17:59.947846,ROLE7_1
353,Pay Invoice,2011-05-15 10:11:54.217719,2011-05-15 10:20:35.990363,ROLE4_0
357,Amend Request for Quotation,2011-05-15 10:01:57.347349,2011-05-15 10:24:49.807318,ROLE1_10
356,Analyze Quotation Comparison Map,2011-05-15 10:17:59.947846,2011-05-15 10:34:37.082047,ROLE1_1
356,Choose best option,2011-05-15 10:34:37.082047,2011-05-15 10:34:38.082047,ROLE1_16
357,Analyze Request for Quotation,2011-05-15 10:24:49.807318,2011-05-15 10:48:10.644417,ROLE0_3
357,Amend Request for Quotation,2011-05-15 10:48:10.644417,2011-05-15 11:01:45.804041,ROLE1_9
357,Analyze Request for Quotation,2011-05-15 11:01:45.804041,2011-05-15 11:24:45.297210,ROLE0_0
357,Amend Request for Quotation,2011-05-15 11:24:45.297210,2011-05-15 11:38:11.253311,ROLE1_7
357,Analyze Request for Quotation,2011-05-15 11:38:11.253311,2011-05-15 11:51:42.493878,ROLE0_7
357,Amend Request for Quotation,2011-05-15 11:51:42.493878,2011-05-15 12:17:41.812246,ROLE1_3
357,Analyze Request for Quotation,2011-05-15 12:17:41.812246,2011-05-15 12:44:26.778903,ROLE6_3
357,Amend Request for Quotation,2011-05-15 12:44:26.778903,2011-05-15 12:48:48.955102,ROLE1_3
357,Analyze Request for Quotation,2011-05-15 12:48:48.955102,2011-05-15 13:01:20.226816,ROLE1_4
357,Send Request for Quotation to Supplier,2011-05-15 13:01:20.226816,2011-05-15 13:22:46.473111,ROLE0_5
355,Settle Conditions With Supplier,2011-05-15 08:21:57.423101,2011-05-15 15:35:34.748488,ROLE3_1
355,Create Purchase Order,2011-05-15 15:35:34.748488,2011-05-15 15:43:26.748053,ROLE3_1
355,Confirm Purchase Order,2011-05-15 15:43:26.748053,2011-05-15 15:52:19.974572,ROLE5_2
357,Create Quotation comparison Map,2011-05-15 13:22:46.473111,2011-05-15 15:54:46.428255,ROLE6_5
357,Analyze Quotation Comparison Map,2011-05-15 15:54:46.428255,2011-05-15 16:05:52.595764,ROLE1_0
357,Choose best option,2011-05-15 16:05:52.595764,2011-05-15 16:05:53.595764,ROLE1_8
356,Settle Conditions With Supplier,2011-05-15 10:34:38.082047,2011-05-15 17:29:12.754672,ROLE3_0
356,Create Purchase Order,2011-05-15 17:29:12.754672,2011-05-15 17:37:27.219886,ROLE3_2
356,Confirm Purchase Order,2011-05-15 17:37:27.219886,2011-05-15 17:52:02.974380,ROLE5_2
358,Create Purchase Requisition,2011-05-15 18:21:36.476986,2011-05-15 19:16:19.020891,ROLE1_6
358,Create Request for Quotation,2011-05-15 19:16:19.020891,2011-05-15 19:31:35.802699,ROLE6_14
358,Analyze Request for Quotation,2011-05-15 19:31:35.802699,2011-05-15 20:01:26.984554,ROLE6_11
358,Amend Request for Quotation,2011-05-15 20:01:26.984554,2011-05-15 20:12:20.198205,ROLE1_0
358,Analyze Request for Quotation,2011-05-15 20:12:20.198205,2011-05-15 20:36:01.972787,ROLE7_0
358,Amend Request for Quotation,2011-05-15 20:36:01.972787,2011-05-15 20:42:22.211538,ROLE1_11
358,Analyze Request for Quotation,2011-05-15 20:42:22.211538,2011-05-15 21:06:00.729892,ROLE6_0
358,Send Request for Quotation to Supplier,2011-05-15 21:06:00.729892,2011-05-15 21:19:44.285751,ROLE1_14
359,Create Purchase Requisition,2011-05-15 20:30:03.816560,2011-05-15 21:25:00.969998,ROLE1_0
359,Analyze Purchase Requisition,2011-05-15 21:25:00.969998,2011-05-15 21:36:56.402955,ROLE2_2
359,Create Request for Quotation,2011-05-15 21:36:56.402955,2011-05-15 21:42:12.736436,ROLE6_0
359,Analyze Request for Quotation,2011-05-15 21:42:12.736436,2011-05-15 22:01:12.109009,ROLE6_16
359,Amend Request for Quotation,2011-05-15 22:01:12.109009,2011-05-15 22:10:22.655899,ROLE1_16
358,Create Quotation comparison Map,2011-05-15 21:19:44.285751,2011-05-15 22:23:14.475101,ROLE0_2
358,Analyze Quotation Comparison Map,2011-05-15 22:23:14.475101,2011-05-15 22:31:58.174906,ROLE1_9
358,Choose best option,2011-05-15 22:31:58.174906,2011-05-15 22:31:59.174906,ROLE1_1
357,Settle Conditions With Supplier,2011-05-15 16:05:53.595764,2011-05-15 22:31:59.315180,ROLE2_1
359,Analyze Request for Quotation,2011-05-15 22:10:22.655899,2011-05-15 22:33:50.755172,ROLE6_8
357,Create Purchase Order,2011-05-15 22:31:59.315180,2011-05-15 22:40:39.723216,ROLE3_2
359,Amend Request for Quotation,2011-05-15 22:33:50.755172,2011-05-15 22:42:04.053576,ROLE1_11
